043007036,"Apakah maksud perkataan yang diucapkan-Nya ini: Kamu akan mencari Aku, tetapi kamu tidak akan bertemu dengan Aku, dan: Kamu tidak dapat datang ke tempat di mana Aku berada?$"
043007037,"Dan pada hari terakhir, yaitu pada puncak perayaan itu, Yesus berdiri dan berseru: $Barangsiapa haus, baiklah ia datang kepada-Ku dan minum!"
043007038,"Barangsiapa percaya kepada-Ku, seperti yang dikatakan oleh Kitab Suci: Dari dalam hatinya akan mengalir aliran-aliran air hidup.$"
043007039,"Yang dimaksudkan-Nya ialah Roh yang akan diterima oleh mereka yang percaya kepada-Nya; sebab Roh itu belum datang, karena Yesus belum dimuliakan."
043007040,"Beberapa orang di antara orang banyak, yang mendengarkan perkataan-perkataan itu, berkata: $Dia ini benar-benar nabi yang akan datang.$"
043007041,"Yang lain berkata: $Ia ini Mesias.$ Tetapi yang lain lagi berkata: $Bukan, Mesias tidak datang dari Galilea!"
043007042,"Karena Kitab Suci mengatakan, bahwa Mesias berasal dari keturunan Daud dan dari kampung Betlehem, tempat Daud dahulu tinggal.$"
043007043,"Maka timbullah pertentangan di antara orang banyak karena Dia."
043007044,"Beberapa orang di antara mereka mau menangkap Dia, tetapi tidak ada seorang pun yang berani menyentuh-Nya."
043007045,"Maka penjaga-penjaga itu pergi kepada imam-imam kepala dan orang-orang Farisi, yang berkata kepada mereka: $Mengapa kamu tidak membawa-Nya?$"
043007046,"Jawab penjaga-penjaga itu: $Belum pernah seorang manusia berkata seperti orang itu!$"
043007047,"Jawab orang-orang Farisi itu kepada mereka: $Adakah kamu juga disesatkan?"
043007048,"Adakah seorang di antara pemimpin-pemimpin yang percaya kepada-Nya, atau seorang di antara orang-orang Farisi?"
043007049,"Tetapi orang banyak ini yang tidak mengenal hukum Taurat, terkutuklah mereka!$"
043007050,"Nikodemus, seorang dari mereka, yang dahulu telah datang kepada-Nya, berkata kepada mereka:"
043007051,"$Apakah hukum Taurat kita menghukum seseorang, sebelum ia didengar dan sebelum orang mengetahui apa yang telah dibuat-Nya?$"
043007052,"Jawab mereka: $Apakah engkau juga orang Galilea? Selidikilah Kitab Suci dan engkau akan tahu bahwa tidak ada nabi yang datang dari Galilea.$"
043007053,"Lalu mereka pulang, masing-masing ke rumahnya,"
043008001,"tetapi Yesus pergi ke bukit Zaitun."
043008002,"Pagi-pagi benar Ia berada lagi di Bait Allah, dan seluruh rakyat datang kepada-Nya. Ia duduk dan mengajar mereka."
043008003,"Maka ahli-ahli Taurat dan orang-orang Farisi membawa kepada-Nya seorang perempuan yang kedapatan berbuat zinah. Mereka menempatkan perempuan itu di tengah-tengah"
043008004,"lalu berkata kepada Yesus: $Rabi, perempuan ini tertangkap basah ketika ia sedang berbuat zinah."
043008005,"Musa dalam hukum Taurat memerintahkan kita untuk melempari perempuan-perempuan yang demikian. Apakah pendapat-Mu tentang hal itu?$"
043008006,"Mereka mengatakan hal itu untuk mencobai Dia, supaya mereka memperoleh sesuatu untuk menyalahkan-Nya. Tetapi Yesus membungkuk lalu menulis dengan jari-Nya di tanah."
043008007,"Dan ketika mereka terus-menerus bertanya kepada-Nya, Ia pun bangkit berdiri lalu berkata kepada mereka: $Barangsiapa di antara kamu tidak berdosa, hendaklah ia yang pertama melemparkan batu kepada perempuan itu.$"
043008008,"Lalu Ia membungkuk pula dan menulis di tanah."
043008009,"Tetapi setelah mereka mendengar perkataan itu, pergilah mereka seorang demi seorang, mulai dari yang tertua. Akhirnya tinggallah Yesus seorang diri dengan perempuan itu yang tetap di tempatnya."
043008010,"Lalu Yesus bangkit berdiri dan berkata kepadanya: $Hai perempuan, di manakah mereka? Tidak adakah seorang yang menghukum engkau?$"
043008011,"Jawabnya: $Tidak ada, Tuhan.$ Lalu kata Yesus: $Aku pun tidak menghukum engkau. Pergilah, dan jangan berbuat dosa lagi mulai dari sekarang.$"
043008012,"Maka Yesus berkata pula kepada orang banyak, kata-Nya: $Akulah terang dunia; barangsiapa mengikut Aku, ia tidak akan berjalan dalam kegelapan, melainkan ia akan mempunyai terang hidup.$"
043008013,"Kata orang-orang Farisi kepada-Nya: $Engkau bersaksi tentang diri-Mu, kesaksian-Mu tidak benar.$"
043008014,"Jawab Yesus kepada mereka, kata-Nya: $Biarpun Aku bersaksi tentang diri-Ku sendiri, namun kesaksian-Ku itu benar, sebab Aku tahu, dari mana Aku datang dan ke mana Aku pergi. Tetapi kamu tidak tahu, dari mana Aku datang dan ke mana Aku pergi."
043008015,"Kamu menghakimi menurut ukuran manusia, Aku tidak menghakimi seorang pun,"
043008016,"dan jikalau Aku menghakimi, maka penghakiman-Ku itu benar, sebab Aku tidak seorang diri, tetapi Aku bersama dengan Dia yang mengutus Aku."
043008017,"Dan dalam kitab Tauratmu ada tertulis, bahwa kesaksian dua orang adalah sah;"
043008018,"Akulah yang bersaksi tentang diri-Ku sendiri, dan juga Bapa, yang mengutus Aku, bersaksi tentang Aku.$"
043008019,"Maka kata mereka kepada-Nya: $Di manakah Bapa-Mu?$ Jawab Yesus: $Baik Aku, maupun Bapa-Ku tidak kamu kenal. Jikalau sekiranya kamu mengenal Aku, kamu mengenal juga Bapa-Ku.$"
043008020,"Kata-kata itu dikatakan Yesus dekat perbendaharaan, waktu Ia mengajar di dalam Bait Allah. Dan tidak seorang pun yang menangkap Dia, karena saat-Nya belum tiba."
043008021,"Maka Yesus berkata pula kepada orang banyak: $Aku akan pergi dan kamu akan mencari Aku tetapi kamu akan mati dalam dosamu. Ke tempat Aku pergi, tidak mungkin kamu datang.$"
043008022,"Maka kata orang-orang Yahudi itu: $Apakah Ia mau bunuh diri dan karena itu dikatakan-Nya: Ke tempat Aku pergi, tidak mungkin kamu datang?$"
043008023,"Lalu Ia berkata kepada mereka: $Kamu berasal dari bawah, Aku dari atas; kamu dari dunia ini, Aku bukan dari dunia ini."
043008024,"Karena itu tadi Aku berkata kepadamu, bahwa kamu akan mati dalam dosamu; sebab jikalau kamu tidak percaya, bahwa Akulah Dia, kamu akan mati dalam dosamu.$"
043008025,"Maka kata mereka kepada-Nya: $Siapakah Engkau?$ Jawab Yesus kepada mereka: $Apakah gunanya lagi Aku berbicara dengan kamu?"
043008026,"Banyak yang harus Kukatakan dan Kuhakimi tentang kamu; akan tetapi Dia, yang mengutus Aku, adalah benar, dan apa yang Kudengar dari pada-Nya, itu yang Kukatakan kepada dunia.$"
043008027,"Mereka tidak mengerti, bahwa Ia berbicara kepada mereka tentang Bapa."
043008028,"Maka kata Yesus: $Apabila kamu telah meninggikan Anak Manusia, barulah kamu tahu, bahwa Akulah Dia, dan bahwa Aku tidak berbuat apa-apa dari diri-Ku sendiri, tetapi Aku berbicara tentang hal-hal, sebagaimana diajarkan Bapa kepada-Ku."
043008029,"Dan Ia, yang telah mengutus Aku, Ia menyertai Aku. Ia tidak membiarkan Aku sendiri, sebab Aku senantiasa berbuat apa yang berkenan kepada-Nya.$"
043008030,"Setelah Yesus mengatakan semuanya itu, banyak orang percaya kepada-Nya."
043008031,"Maka kata-Nya kepada orang-orang Yahudi yang percaya kepada-Nya: $Jikalau kamu tetap dalam firman-Ku, kamu benar-benar adalah murid-Ku"
043008032,"dan kamu akan mengetahui kebenaran, dan kebenaran itu akan memerdekakan kamu.$"
043008033,"Jawab mereka: $Kami adalah keturunan Abraham dan tidak pernah menjadi hamba siapa pun. Bagaimana Engkau dapat berkata: Kamu akan merdeka?$"
043008034,"Kata Yesus kepada mereka: $Aku berkata kepadamu, sesungguhnya setiap orang yang berbuat dosa, adalah hamba dosa."
043008035,"Dan hamba tidak tetap tinggal dalam rumah, tetapi anak tetap tinggal dalam rumah."
043008036,"Jadi apabila Anak itu memerdekakan kamu, kamu pun benar-benar merdeka.$"
043008037,"$Aku tahu, bahwa kamu adalah keturunan Abraham, tetapi kamu berusaha untuk membunuh Aku karena firman-Ku tidak beroleh tempat di dalam kamu."
043008038,"Apa yang Kulihat pada Bapa, itulah yang Kukatakan, dan demikian juga kamu perbuat tentang apa yang kamu dengar dari bapamu.$"
043008039,"Jawab mereka kepada-Nya: $Bapa kami ialah Abraham.$ Kata Yesus kepada mereka: $Jikalau sekiranya kamu anak-anak Abraham, tentulah kamu mengerjakan pekerjaan yang dikerjakan oleh Abraham."
043008040,"Tetapi yang kamu kerjakan ialah berusaha membunuh Aku; Aku, seorang yang mengatakan kebenaran kepadamu, yaitu kebenaran yang Kudengar dari Allah; pekerjaan yang demikian tidak dikerjakan oleh Abraham."
043008041,"Kamu mengerjakan pekerjaan bapamu sendiri.$ Jawab mereka: $Kami tidak dilahirkan dari zinah. Bapa kami satu, yaitu Allah.$"
043008042,"Kata Yesus kepada mereka: $Jikalau Allah adalah Bapamu, kamu akan mengasihi Aku, sebab Aku keluar dan datang dari Allah. Dan Aku datang bukan atas kehendak-Ku sendiri, melainkan Dialah yang mengutus Aku."
043008043,"Apakah sebabnya kamu tidak mengerti bahasa-Ku? Sebab kamu tidak dapat menangkap firman-Ku."
043008044,"Iblislah yang menjadi bapamu dan kamu ingin melakukan keinginan-keinginan bapamu. Ia adalah pembunuh manusia sejak semula dan tidak hidup dalam kebenaran, sebab di dalam dia tidak ada kebenaran. Apabila ia berkata dusta, ia berkata atas kehendaknya sendiri, sebab ia adalah pendusta dan bapa segala dusta."
043008045,"Tetapi karena Aku mengatakan kebenaran kepadamu, kamu tidak percaya kepada-Ku."
043008046,"Siapakah di antaramu yang membuktikan bahwa Aku berbuat dosa? Apabila Aku mengatakan kebenaran, mengapakah kamu tidak percaya kepada-Ku?"
043008047,"Barangsiapa berasal dari Allah, ia mendengarkan firman Allah; itulah sebabnya kamu tidak mendengarkannya, karena kamu tidak berasal dari Allah.$"
043008048,"Orang-orang Yahudi menjawab Yesus: $Bukankah benar kalau kami katakan bahwa Engkau orang Samaria dan kerasukan setan?$"
043008049,"Jawab Yesus: $Aku tidak kerasukan setan, tetapi Aku menghormati Bapa-Ku dan kamu tidak menghormati Aku."
043008050,"Tetapi Aku tidak mencari hormat bagi-Ku: ada Satu yang mencarinya dan Dia juga yang menghakimi."
043008051,"Aku berkata kepadamu: Sesungguhnya barangsiapa menuruti firman-Ku, ia tidak akan mengalami maut sampai selama-lamanya.$"
043008052,"Kata orang-orang Yahudi kepada-Nya: $Sekarang kami tahu, bahwa Engkau kerasukan setan. Sebab Abraham telah mati dan demikian juga nabi-nabi, namun Engkau berkata: Barangsiapa menuruti firman-Ku, ia tidak akan mengalami maut sampai selama-lamanya."
043008053,"Adakah Engkau lebih besar dari pada bapa kita Abraham, yang telah mati! Nabi-nabi pun telah mati; dengan siapakah Engkau samakan diri-Mu?$"
043008054,"Jawab Yesus: $Jikalau Aku memuliakan diri-Ku sendiri, maka kemuliaan-Ku itu sedikit pun tidak ada artinya. Bapa-Kulah yang memuliakan Aku, tentang siapa kamu berkata: Dia adalah Allah kami,"
043008055,"padahal kamu tidak mengenal Dia, tetapi Aku mengenal Dia. Dan jika Aku berkata: Aku tidak mengenal Dia, maka Aku adalah pendusta, sama seperti kamu, tetapi Aku mengenal Dia dan Aku menuruti firman-Nya."
043008056,"Abraham bapamu bersukacita bahwa ia akan melihat hari-Ku dan ia telah melihatnya dan ia bersukacita.$"
043008057,"Maka kata orang-orang Yahudi itu kepada-Nya: $Umur-Mu belum sampai lima puluh tahun dan Engkau telah melihat Abraham?$"
043008058,"Kata Yesus kepada mereka: $Aku berkata kepadamu, sesungguhnya sebelum Abraham jadi, Aku telah ada.$"
043008059,"Lalu mereka mengambil batu untuk melempari Dia; tetapi Yesus menghilang dan meninggalkan Bait Allah."
043009001,"Waktu Yesus sedang lewat, Ia melihat seorang yang buta sejak lahirnya."
043009002,"Murid-murid-Nya bertanya kepada-Nya: $Rabi, siapakah yang berbuat dosa, orang ini sendiri atau orang tuanya, sehingga ia dilahirkan buta?$"
043009003,"Jawab Yesus: $Bukan dia dan bukan juga orang tuanya, tetapi karena pekerjaan-pekerjaan Allah harus dinyatakan di dalam dia."
043009004,"Kita harus mengerjakan pekerjaan Dia yang mengutus Aku, selama masih siang; akan datang malam, di mana tidak ada seorang pun yang dapat bekerja."
043009005,"Selama Aku di dalam dunia, Akulah terang dunia.$"
043009006,"Setelah Ia mengatakan semuanya itu, Ia meludah ke tanah, dan mengaduk ludah-Nya itu dengan tanah, lalu mengoleskannya pada mata orang buta tadi"
043009007,"dan berkata kepadanya: $Pergilah, basuhlah dirimu dalam kolam Siloam.$ Siloam artinya: $Yang diutus.$ Maka pergilah orang itu, ia membasuh dirinya lalu kembali dengan matanya sudah melek."
043009008,"Tetapi tetangga-tetangganya dan mereka, yang dahulu mengenalnya sebagai pengemis, berkata: $Bukankah dia ini, yang selalu mengemis?$"
043009009,"Ada yang berkata: $Benar, dialah ini.$ Ada pula yang berkata: $Bukan, tetapi ia serupa dengan dia.$ Orang itu sendiri berkata: $Benar, akulah itu.$"
043009010,"Kata mereka kepadanya: $Bagaimana matamu menjadi melek?$"
043009011,"Jawabnya: $Orang yang disebut Yesus itu mengaduk tanah, mengoleskannya pada mataku dan berkata kepadaku: Pergilah ke Siloam dan basuhlah dirimu. Lalu aku pergi dan setelah aku membasuh diriku, aku dapat melihat.$"
043009012,"Lalu mereka berkata kepadanya: $Di manakah Dia?$ Jawabnya: $Aku tidak tahu.$"
043009013,"Lalu mereka membawa orang yang tadinya buta itu kepada orang-orang Farisi."
043009014,"Adapun hari waktu Yesus mengaduk tanah dan memelekkan mata orang itu, adalah hari Sabat."
043009015,"Karena itu orang-orang Farisi pun bertanya kepadanya, bagaimana matanya menjadi melek. Jawabnya: $Ia mengoleskan adukan tanah pada mataku, lalu aku membasuh diriku, dan sekarang aku dapat melihat.$"
043009016,"Maka kata sebagian orang-orang Farisi itu: $Orang ini tidak datang dari Allah, sebab Ia tidak memelihara hari Sabat.$ Sebagian pula berkata: $Bagaimanakah seorang berdosa dapat membuat mujizat yang demikian?$ Maka timbullah pertentangan di antara mereka."
043009017,"Lalu kata mereka pula kepada orang buta itu: $Dan engkau, apakah katamu tentang Dia, karena Ia telah memelekkan matamu?$ Jawabnya: $Ia adalah seorang nabi.$"
043009018,"Tetapi orang-orang Yahudi itu tidak percaya, bahwa tadinya ia buta dan baru dapat melihat lagi, sampai mereka memanggil orang tuanya"
043009019,"dan bertanya kepada mereka: $Inikah anakmu, yang kamu katakan bahwa ia lahir buta? Kalau begitu bagaimanakah ia sekarang dapat melihat?$"
043009020,"Jawab orang tua itu: $Yang kami tahu ialah, bahwa dia ini anak kami dan bahwa ia lahir buta,"
043009021,"tetapi bagaimana ia sekarang dapat melihat, kami tidak tahu, dan siapa yang memelekkan matanya, kami tidak tahu juga. Tanyakanlah kepadanya sendiri, ia sudah dewasa, ia dapat berkata-kata untuk dirinya sendiri.$"
043009022,"Orang tuanya berkata demikian, karena mereka takut kepada orang-orang Yahudi, sebab orang-orang Yahudi itu telah sepakat bahwa setiap orang yang mengaku Dia sebagai Mesias, akan dikucilkan."
043009023,"Itulah sebabnya maka orang tuanya berkata: $Ia telah dewasa, tanyakanlah kepadanya sendiri.$"
043009024,"Lalu mereka memanggil sekali lagi orang yang tadinya buta itu dan berkata kepadanya: $Katakanlah kebenaran di hadapan Allah; kami tahu bahwa orang itu orang berdosa.$"
043009025,"Jawabnya: $Apakah orang itu orang berdosa, aku tidak tahu; tetapi satu hal aku tahu, yaitu bahwa aku tadinya buta, dan sekarang dapat melihat.$"
043009026,"Kata mereka kepadanya: $Apakah yang diperbuat-Nya padamu? Bagaimana Ia memelekkan matamu?$"
043009027,"Jawabnya: $Telah kukatakan kepadamu, dan kamu tidak mendengarkannya; mengapa kamu hendak mendengarkannya lagi? Barangkali kamu mau menjadi murid-Nya juga?$"
043009028,"Sambil mengejek mereka berkata kepadanya: $Engkau murid orang itu tetapi kami murid-murid Musa."
043009029,"Kami tahu, bahwa Allah telah berfirman kepada Musa, tetapi tentang Dia itu kami tidak tahu dari mana Ia datang.$"
043009030,"Jawab orang itu kepada mereka: $Aneh juga bahwa kamu tidak tahu dari mana Ia datang, sedangkan Ia telah memelekkan mataku."
043009031,"Kita tahu, bahwa Allah tidak mendengarkan orang-orang berdosa, melainkan orang-orang yang saleh dan yang melakukan kehendak-Nya."
043009032,"Dari dahulu sampai sekarang tidak pernah terdengar, bahwa ada orang yang memelekkan mata orang yang lahir buta."
043009033,"Jikalau orang itu tidak datang dari Allah, Ia tidak dapat berbuat apa-apa.$"
043009034,"Jawab mereka: $Engkau ini lahir sama sekali dalam dosa dan engkau hendak mengajar kami?$ Lalu mereka mengusir dia ke luar."
043009035,"Yesus mendengar bahwa ia telah diusir ke luar oleh mereka. Kemudian Ia bertemu dengan dia dan berkata: $Percayakah engkau kepada Anak Manusia?$"
043009036,"Jawabnya: $Siapakah Dia, Tuhan? Supaya aku percaya kepada-Nya.$"
043009037,"Kata Yesus kepadanya: $Engkau bukan saja melihat Dia; tetapi Dia yang sedang berkata-kata dengan engkau, Dialah itu!$"
043009038,"Katanya: $Aku percaya, Tuhan!$ Lalu ia sujud menyembah-Nya."
043009039,"Kata Yesus: $Aku datang ke dalam dunia untuk menghakimi, supaya barangsiapa yang tidak melihat, dapat melihat, dan supaya barangsiapa yang dapat melihat, menjadi buta.$"
043009040,"Kata-kata itu didengar oleh beberapa orang Farisi yang berada di situ dan mereka berkata kepada-Nya: $Apakah itu berarti bahwa kami juga buta?$"
043009041,"Jawab Yesus kepada mereka: $Sekiranya kamu buta, kamu tidak berdosa, tetapi karena kamu berkata: Kami melihat, maka tetaplah dosamu.$"
043010001,"Aku berkata kepadamu: Sesungguhnya siapa yang masuk ke dalam kandang domba dengan tidak melalui pintu, tetapi dengan memanjat tembok, ia adalah seorang pencuri dan seorang perampok;"
043010002,"tetapi siapa yang masuk melalui pintu, ia adalah gembala domba."
043010003,"Untuk dia penjaga membuka pintu dan domba-domba mendengarkan suaranya dan ia memanggil domba-dombanya masing-masing menurut namanya dan menuntunnya ke luar."
043010004,"Jika semua dombanya telah dibawanya ke luar, ia berjalan di depan mereka dan domba-domba itu mengikuti dia, karena mereka mengenal suaranya."
043010005,"Tetapi seorang asing pasti tidak mereka ikuti, malah mereka lari dari padanya, karena suara orang-orang asing tidak mereka kenal.$"
043010006,"Itulah yang dikatakan Yesus dalam perumpamaan kepada mereka, tetapi mereka tidak mengerti apa maksudnya Ia berkata demikian kepada mereka."
043010007,"Maka kata Yesus sekali lagi: $Aku berkata kepadamu, sesungguhnya Akulah pintu ke domba-domba itu."
043010008,"Semua orang yang datang sebelum Aku, adalah pencuri dan perampok, dan domba-domba itu tidak mendengarkan mereka."
043010009,"Akulah pintu; barangsiapa masuk melalui Aku, ia akan selamat dan ia akan masuk dan keluar dan menemukan padang rumput."
043010010,"Pencuri datang hanya untuk mencuri dan membunuh dan membinasakan; Aku datang, supaya mereka mempunyai hidup, dan mempunyainya dalam segala kelimpahan."
043010011,"Akulah gembala yang baik. Gembala yang baik memberikan nyawanya bagi domba-dombanya;"
043010012,"sedangkan seorang upahan yang bukan gembala, dan yang bukan pemilik domba-domba itu sendiri, ketika melihat serigala datang, meninggalkan domba-domba itu lalu lari, sehingga serigala itu menerkam dan mencerai-beraikan domba-domba itu."
043010013,"Ia lari karena ia seorang upahan dan tidak memperhatikan domba-domba itu."
043010014,"Akulah gembala yang baik dan Aku mengenal domba-domba-Ku dan domba-domba-Ku mengenal Aku"
043010015,"sama seperti Bapa mengenal Aku dan Aku mengenal Bapa, dan Aku memberikan nyawa-Ku bagi domba-domba-Ku."
043010016,"Ada lagi pada-Ku domba-domba lain, yang bukan dari kandang ini; domba-domba itu harus Kutuntun juga dan mereka akan mendengarkan suara-Ku dan mereka akan menjadi satu kawanan dengan satu gembala."
043010017,"Bapa mengasihi Aku, oleh karena Aku memberikan nyawa-Ku untuk menerimanya kembali."
043010018,"Tidak seorang pun mengambilnya dari pada-Ku, melainkan Aku memberikannya menurut kehendak-Ku sendiri. Aku berkuasa memberikannya dan berkuasa mengambilnya kembali. Inilah tugas yang Kuterima dari Bapa-Ku.$"
043010019,"Maka timbullah pula pertentangan di antara orang-orang Yahudi karena perkataan itu. Banyak di antara mereka berkata:"
043010020,"$Ia kerasukan setan dan gila; mengapa kamu mendengarkan Dia?$"
043010021,"Yang lain berkata: $Itu bukan perkataan orang yang kerasukan setan; dapatkah setan memelekkan mata orang-orang buta?$"
043010022,"Tidak lama kemudian tibalah hari raya Pentahbisan Bait Allah di Yerusalem; ketika itu musim dingin."
043010023,"Dan Yesus berjalan-jalan di Bait Allah, di serambi Salomo."
043010024,"Maka orang-orang Yahudi mengelilingi Dia dan berkata kepada-Nya: $Berapa lama lagi Engkau membiarkan kami hidup dalam kebimbangan? Jikalau Engkau Mesias, katakanlah terus terang kepada kami.$"
043010025,"Yesus menjawab mereka: $Aku telah mengatakannya kepada kamu, tetapi kamu tidak percaya; pekerjaan-pekerjaan yang Kulakukan dalam nama Bapa-Ku, itulah yang memberikan kesaksian tentang Aku,"
043010026,"tetapi kamu tidak percaya, karena kamu tidak termasuk domba-domba-Ku."
043010027,"Domba-domba-Ku mendengarkan suara-Ku dan Aku mengenal mereka dan mereka mengikut Aku,"
043010028,"dan Aku memberikan hidup yang kekal kepada mereka dan mereka pasti tidak akan binasa sampai selama-lamanya dan seorang pun tidak akan merebut mereka dari tangan-Ku."
043010029,"Bapa-Ku, yang memberikan mereka kepada-Ku, lebih besar dari pada siapa pun, dan seorang pun tidak dapat merebut mereka dari tangan Bapa."
043010030,"Aku dan Bapa adalah satu.$"
043010031,"Sekali lagi orang-orang Yahudi mengambil batu untuk melempari Yesus."
043010032,"Kata Yesus kepada mereka: $Banyak pekerjaan baik yang berasal dari Bapa-Ku yang Kuperlihatkan kepadamu; pekerjaan manakah di antaranya yang menyebabkan kamu mau melempari Aku?$"
043010033,"Jawab orang-orang Yahudi itu: $Bukan karena suatu pekerjaan baik maka kami mau melempari Engkau, melainkan karena Engkau menghujat Allah dan karena Engkau, sekalipun hanya seorang manusia saja, menyamakan diri-Mu dengan Allah.$"
043010034,"Kata Yesus kepada mereka: $Tidakkah ada tertulis dalam kitab Taurat kamu: Aku telah berfirman: Kamu adalah allah?"
043010035,"Jikalau mereka, kepada siapa firman itu disampaikan, disebut allah -- sedang Kitab Suci tidak dapat dibatalkan --,"
043010036,"masihkah kamu berkata kepada Dia yang dikuduskan oleh Bapa dan yang telah diutus-Nya ke dalam dunia: Engkau menghujat Allah! Karena Aku telah berkata: Aku Anak Allah?"
043010037,"Jikalau Aku tidak melakukan pekerjaan-pekerjaan Bapa-Ku, janganlah percaya kepada-Ku,"
043010038,"tetapi jikalau Aku melakukannya dan kamu tidak mau percaya kepada-Ku, percayalah akan pekerjaan-pekerjaan itu, supaya kamu boleh mengetahui dan mengerti, bahwa Bapa di dalam Aku dan Aku di dalam Bapa.$"
043010039,"Sekali lagi mereka mencoba menangkap Dia, tetapi Ia luput dari tangan mereka."
043010040,"Kemudian Yesus pergi lagi ke seberang Yordan, ke tempat Yohanes membaptis dahulu, lalu Ia tinggal di situ."
043010041,"Dan banyak orang datang kepada-Nya dan berkata: $Yohanes memang tidak membuat satu tanda pun, tetapi semua yang pernah dikatakan Yohanes tentang orang ini adalah benar.$"
043010042,"Dan banyak orang di situ percaya kepada-Nya."
043011001,"Ada seorang yang sedang sakit, namanya Lazarus. Ia tinggal di Betania, kampung Maria dan adiknya Marta."
043011002,"Maria ialah perempuan yang pernah meminyaki kaki Tuhan dengan minyak mur dan menyekanya dengan rambutnya."
043011003,"Dan Lazarus yang sakit itu adalah saudaranya. Kedua perempuan itu mengirim kabar kepada Yesus: $Tuhan, dia yang Engkau kasihi, sakit.$"
043011004,"Ketika Yesus mendengar kabar itu, Ia berkata: $Penyakit itu tidak akan membawa kematian, tetapi akan menyatakan kemuliaan Allah, sebab oleh penyakit itu Anak Allah akan dimuliakan.$"
043011005,"Yesus memang mengasihi Marta dan kakaknya dan Lazarus."
043011006,"Namun setelah didengar-Nya, bahwa Lazarus sakit, Ia sengaja tinggal dua hari lagi di tempat, di mana Ia berada;"
043011007,"tetapi sesudah itu Ia berkata kepada murid-murid-Nya: $Mari kita kembali lagi ke Yudea.$"
043011008,"Murid-murid itu berkata kepada-Nya: $Rabi, baru-baru ini orang-orang Yahudi mencoba melempari Engkau, masih maukah Engkau kembali ke sana?$"
043011009,"Jawab Yesus: $Bukankah ada dua belas jam dalam satu hari? Siapa yang berjalan pada siang hari, kakinya tidak terantuk, karena ia melihat terang dunia ini."
043011010,"Tetapi jikalau seorang berjalan pada malam hari, kakinya terantuk, karena terang tidak ada di dalam dirinya.$"
043011011,"Demikianlah perkataan-Nya, dan sesudah itu Ia berkata kepada mereka: $Lazarus, saudara kita, telah tertidur, tetapi Aku pergi ke sana untuk membangunkan dia dari tidurnya.$"
043011012,"Maka kata murid-murid itu kepada-Nya: $Tuhan, jikalau ia tertidur, ia akan sembuh.$"
043011013,"Tetapi maksud Yesus ialah tertidur dalam arti mati, sedangkan sangka mereka Yesus berkata tentang tertidur dalam arti biasa."
043011014,"Karena itu Yesus berkata dengan terus terang: $Lazarus sudah mati;"
043011015,"tetapi syukurlah Aku tidak hadir pada waktu itu, sebab demikian lebih baik bagimu, supaya kamu dapat belajar percaya. Marilah kita pergi sekarang kepadanya.$"
043011016,"Lalu Tomas, yang disebut Didimus, berkata kepada teman-temannya, yaitu murid-murid yang lain: $Marilah kita pergi juga untuk mati bersama-sama dengan Dia.$"
043011017,"Maka ketika Yesus tiba, didapati-Nya Lazarus telah empat hari berbaring di dalam kubur."
043011018,"Betania terletak dekat Yerusalem, kira-kira dua mil jauhnya."
043011019,"Di situ banyak orang Yahudi telah datang kepada Marta dan Maria untuk menghibur mereka berhubung dengan kematian saudaranya."
043011020,"Ketika Marta mendengar, bahwa Yesus datang, ia pergi mendapatkan-Nya. Tetapi Maria tinggal di rumah."
043011021,"Maka kata Marta kepada Yesus: $Tuhan, sekiranya Engkau ada di sini, saudaraku pasti tidak mati."
043011022,"Tetapi sekarang pun aku tahu, bahwa Allah akan memberikan kepada-Mu segala sesuatu yang Engkau minta kepada-Nya.$"
043011023,"Kata Yesus kepada Marta: $Saudaramu akan bangkit.$"
043011024,"Kata Marta kepada-Nya: $Aku tahu bahwa ia akan bangkit pada waktu orang-orang bangkit pada akhir zaman.$"
043011025,"Jawab Yesus: $Akulah kebangkitan dan hidup; barangsiapa percaya kepada-Ku, ia akan hidup walaupun ia sudah mati,"
043011026,"dan setiap orang yang hidup dan yang percaya kepada-Ku, tidak akan mati selama-lamanya. Percayakah engkau akan hal ini?$"
043011027,"Jawab Marta: $Ya, Tuhan, aku percaya, bahwa Engkaulah Mesias, Anak Allah, Dia yang akan datang ke dalam dunia.$"
043011028,"Dan sesudah berkata demikian ia pergi memanggil saudaranya Maria dan berbisik kepadanya: $Guru ada di sana dan Ia memanggil engkau.$"
043011029,"Mendengar itu Maria segera bangkit lalu pergi mendapatkan Yesus."
043011030,"Tetapi waktu itu Yesus belum sampai ke dalam kampung itu. Ia masih berada di tempat Marta menjumpai Dia."
043011031,"Ketika orang-orang Yahudi yang bersama-sama dengan Maria di rumah itu untuk menghiburnya, melihat bahwa Maria segera bangkit dan pergi ke luar, mereka mengikutinya, karena mereka menyangka bahwa ia pergi ke kubur untuk meratap di situ."
043011032,"Setibanya Maria di tempat Yesus berada dan melihat Dia, tersungkurlah ia di depan kaki-Nya dan berkata kepada-Nya: $Tuhan, sekiranya Engkau ada di sini, saudaraku pasti tidak mati.$"
043011033,"Ketika Yesus melihat Maria menangis dan juga orang-orang Yahudi yang datang bersama-sama dia, maka masygullah hati-Nya. Ia sangat terharu dan berkata:"
043011034,"$Di manakah dia kamu baringkan?$ Jawab mereka: $Tuhan, marilah dan lihatlah!$"
043011035,"Maka menangislah Yesus."
